ต. ศรีสุข อ. เขื่องใน จ. อุบลราชธานี,"T. Si Suk, A. Khueang Nai, Changwat Ubon Ratchathani",อ. เขื่องใน,T. Khueang Nai,15.477,104.515,จ. อุบลราชธานี,Changwat Ubon Ratchathani,ต. ศรีสุข,A. Si Suk
ต. กุดปลาดุก อ. เมืองอำนาจเจริญ จ. อำนาจเจริญ,"T. Kut Pla Duk, A. Mueang Amnat Charoen, Changwat Amnat Charoen",อ. เมืองอำนาจเจริญ,T. Mueang Amnat Charoen,15.945,104.525,จ. อำนาจเจริญ,Changwat Amnat Charoen,ต. กุดปลาดุก,A. Kut Pla Duk
ต. จันจว้า อ. แม่จัน จ. เชียงราย,"T. Chan Chwa, A. Mae Chan, Changwat Chiang Rai",อ. แม่จัน,T. Mae Chan,20.239,99.982,จ. เชียงราย,Changwat Chiang Rai,ต. จันจว้า,A. Chan Chwa
ต. โพธิ์ใหญ่ อ. พนมไพร จ. ร้อยเอ็ด,"T. Pho Yai, A. Phanom Phrai, Changwat Roi Et",อ. พนมไพร,T. Phanom Phrai,15.757,104.013,จ. ร้อยเอ็ด,Changwat Roi Et,ต. โพธิ์ใหญ่,A. Pho Yai
ต. เสอเพลอ อ. กุมภวาปี จ. อุดรธานี,"T. Soephloe, A. Kumphawapi, Changwat Udon Thani",อ. กุมภวาปี,T. Kumphawapi,17.202,102.874,จ. อุดรธานี,Changwat Udon Thani,ต. เสอเพลอ,A. Soephloe
ต. คีรีเขต อ. ธารโต จ. ยะลา,"T. Khiri Khet, A. Than To, Changwat Yala",อ. ธารโต,T. Than To,6.153,101.116,จ. ยะลา,Changwat Yala,ต. คีรีเขต,A. Khiri Khet
ต. นาหมอบุญ อ. จุฬาภรณ์ จ. นครศรีธรรมราช,"T. Na Mo Bun, A. Chulabhorn, Changwat Nakhon Si Thammarat",อ. จุฬาภรณ์,T. Chulabhorn,8.03,99.813,จ. นครศรีธรรมราช,Changwat Nakhon Si Thammarat,ต. นาหมอบุญ,A. Na Mo Bun
ต. ปราสาท อ. บ้านด่าน จ. บุรีรัมย์,"T. Prasat, A. Ban Dan, Changwat Buriram",อ. บ้านด่าน,T. Ban Dan,15.081,103.217,จ. บุรีรัมย์,Changwat Buriram,ต. ปราสาท,A. Prasat
ต. ท่าอยู่ อ. ตะกั่วทุ่ง จ. พังงา,"T. Tha Yu, A. Takua Thung, Changwat Phang Nga",อ. ตะกั่วทุ่ง,T. Takua Thung,8.261,98.398,จ. พังงา,Changwat Phang Nga,ต. ท่าอยู่,A. Tha Yu
ต. ป่าปอ อ. บ้านไผ่ จ. ขอนแก่น,"T. Pa Po, A. Ban Phai, Changwat Khon Kaen",อ. บ้านไผ่,T. Ban Phai,15.919,102.777,จ. ขอนแก่น,Changwat Khon Kaen,ต. ป่าปอ,A. Pa Po
ต. สีแก้ว อ. เมืองร้อยเอ็ด จ. ร้อยเอ็ด,"T. Si Kaeo, A. Mueang Roi Et, Changwat Roi Et",อ. เมืองร้อยเอ็ด,T. Mueang Roi Et,16.126,103.527,จ. ร้อยเอ็ด,Changwat Roi Et,ต. สีแก้ว,A. Si Kaeo
ต. โนนหนามแท่ง อ. เมืองอำนาจเจริญ จ. อำนาจเจริญ,"T. Non Nam Thaeng, A. Mueang Amnat Charoen, Changwat Amnat Charoen",อ. เมืองอำนาจเจริญ,T. Mueang Amnat Charoen,15.929,104.631,จ. อำนาจเจริญ,Changwat Amnat Charoen,ต. โนนหนามแท่ง,A. Non Nam Thaeng
ต. หนองปลาไหล อ. วังทรายพูน จ. พิจิตร,"T. Nong Pla Lai, A. Wang Sai Phun, Changwat Phichit",อ. วังทรายพูน,T. Wang Sai Phun,16.443,100.535,จ. พิจิตร,Changwat Phichit,ต. หนองปลาไหล,A. Nong Pla Lai
ต. กกแดง อ. นิคมคำสร้อย จ. มุกดาหาร,"T. Kok Daeng, A. Nikhom Kham Soi, Changwat Mukdahan",อ. นิคมคำสร้อย,T. Nikhom Kham Soi,16.41,104.505,จ. มุกดาหาร,Changwat Mukdahan,ต. กกแดง,A. Kok Daeng
ต. ปอพาน อ. นาเชือก จ. มหาสารคาม,"T. Po Phan, A. Na Chueak, Changwat Maha Sarakham",อ. นาเชือก,T. Na Chueak,15.816,102.954,จ. มหาสารคาม,Changwat Maha Sarakham,ต. ปอพาน,A. Po Phan
ต. หนองชุมพลเหนือ อ. เขาย้อย จ. เพชรบุรี,"T. Nong Chumphon Nuea, A. Khao Yoi, Changwat Phetchaburi",อ. เขาย้อย,T. Khao Yoi,13.301,99.724,จ. เพชรบุรี,Changwat Phetchaburi,ต. หนองชุมพลเหนือ,A. Nong Chumphon Nuea
ต. วังม่วง อ. เปือยน้อย จ. ขอนแก่น,"T. Wang Muang, A. Pueai Noi, Changwat Khon Kaen",อ. เปือยน้อย,T. Pueai Noi,15.884,102.829,จ. ขอนแก่น,Changwat Khon Kaen,ต. วังม่วง,A. Wang Muang
ต. วิสัยเหนือ อ. เมืองชุมพร จ. ชุมพร,"T. Wisai Nuea, A. Mueang Chumphon, Changwat Chumphon",อ. เมืองชุมพร,T. Mueang Chumphon,10.367,99.09,จ. ชุมพร,Changwat Chumphon,ต. วิสัยเหนือ,A. Wisai Nuea
ต. เชี่ยวเหลียง อ. กะเปอร์ จ. ระนอง,"T. Chiao Liang, A. Kapoe, Changwat Ranong",อ. กะเปอร์,T. Kapoe,9.562,98.664,จ. ระนอง,Changwat Ranong,ต. เชี่ยวเหลียง,A. Chiao Liang
ต. เลิงแฝก อ. กุดรัง จ. มหาสารคาม,"T. Loeng Faek, A. Kut Rang, Changwat Maha Sarakham",อ. กุดรัง,T. Kut Rang,15.968,102.96,จ. มหาสารคาม,Changwat Maha Sarakham,ต. เลิงแฝก,A. Loeng Faek
ต. ควนโส อ. ควนเนียง จ. สงขลา,"T. Khuan So, A. Khuan Niang, Changwat Songkhla",อ. ควนเนียง,T. Khuan Niang,7.229,100.402,จ. สงขลา,Changwat Songkhla,ต. ควนโส,A. Khuan So
ต. เมืองน้อย อ. กันทรารมย์ จ. ศรีสะเกษ,"T. Mueang Noi, A. Kanthararom, Changwat Sisaket",อ. กันทรารมย์,T. Kanthararom,15.203,104.547,จ. ศรีสะเกษ,Changwat Sisaket,ต. เมืองน้อย,A. Mueang Noi
ต. สามแยก อ. เลิงนกทา จ. ยโสธร,Sam Yaek Loeng Nok Tha Changwat Yasothon,อ. เลิงนกทา,Loeng Nok Tha,16.217,104.562,จ. ยโสธร,Changwat Yasothon,ต. สามแยก,Sam Yaek
ต. แม่กลอง อ. อุ้มผาง จ. ตาก,"T. Mae Khlong, A. Umphang, Changwat Tak",อ. อุ้มผาง,T. Umphang,16.066,98.834,จ. ตาก,Changwat Tak,ต. แม่กลอง,A. Mae Khlong
ต. หนองแหน อ. พนมสารคาม จ. ฉะเชิงเทรา,"T. Nong Nae, A. Phanom Sarakham, Changwat Chachoengsao",อ. พนมสารคาม,T. Phanom Sarakham,13.661,101.335,จ. ฉะเชิงเทรา,Changwat Chachoengsao,ต. หนองแหน,A. Nong Nae
ต. บ้านเพิ่ม อ. ผาขาว จ. เลย,"T. Ban Phoem, A. Pha Khao, Changwat Loei",อ. ผาขาว,T. Pha Khao,17.1,101.938,จ. เลย,Changwat Loei,ต. บ้านเพิ่ม,A. Ban Phoem
ต. บ้านเพชร อ. บำเหน็จณรงค์ จ. ชัยภูมิ,"T. Ban Phet, A. Bamnet Narong, Changwat Chaiyaphum",อ. บำเหน็จณรงค์,T. Bamnet Narong,15.434,101.697,จ. ชัยภูมิ,Changwat Chaiyaphum,ต. บ้านเพชร,A. Ban Phet
ต. โนนเปือย อ. กุดชุม จ. ยโสธร,Non Pueai Kut Chum Changwat Yasothon,อ. กุดชุม,Kut Chum,16.011,104.387,จ. ยโสธร,Changwat Yasothon,ต. โนนเปือย,Non Pueai
ต. ในเมือง อ. สวรรคโลก จ. สุโขทัย,"T. Nai Mueang, A. Sawankhalok, Changwat Sukhothai",อ. สวรรคโลก,T. Sawankhalok,17.326,99.878,จ. สุโขทัย,Changwat Sukhothai,ต. ในเมือง,A. Nai Mueang
ต. ไทรทอง อ. คลองหาด จ. สระแก้ว,"T. Sai Thong, A. Khlong Hat, Changwat Sa Kaeo",อ. คลองหาด,T. Khlong Hat,13.614,102.309,จ. สระแก้ว,Changwat Sa Kaeo,ต. ไทรทอง,A. Sai Thong
ต. ตะเคียนเตี้ย อ. บางละมุง จ. ชลบุรี,"T. Takhian Tia, A. Bang Lamung, Changwat Chonburi",อ. บางละมุง,T. Bang Lamung,13.002,101.015,จ. ชลบุรี,Changwat Chonburi,ต. ตะเคียนเตี้ย,A. Takhian Tia
ต. ดงสุวรรณ อ. ดอกคำใต้ จ. พะเยา,"T. Dong Suwan, A. Dok Khamtai, Changwat Phayao",อ. ดอกคำใต้,T. Dok Khamtai,19.242,100.053,จ. พะเยา,Changwat Phayao,ต. ดงสุวรรณ,A. Dong Suwan
ต. หนองขาม อ. แก้งคร้อ จ. ชัยภูมิ,"T. Nong Kham, A. Kaeng Khro, Changwat Chaiyaphum",อ. แก้งคร้อ,T. Kaeng Khro,16.164,102.194,จ. ชัยภูมิ,Changwat Chaiyaphum,ต. หนองขาม,A. Nong Kham
ต. อาฮี อ. ท่าลี่ จ. เลย,"T. A Hi, A. Tha Li, Changwat Loei",อ. ท่าลี่,T. Tha Li,17.636,101.347,จ. เลย,Changwat Loei,ต. อาฮี,A. A Hi
ต. ตะคร้ำเอน อ. ท่ามะกา จ. กาญจนบุรี,"T. Takhram En, A. Tha Maka, Changwat Kanchanaburi",อ. ท่ามะกา,T. Tha Maka,13.992,99.744,จ. กาญจนบุรี,Changwat Kanchanaburi,ต. ตะคร้ำเอน,A. Takhram En
ต. น้ำหมาน อ. เมืองเลย จ. เลย,"T. Nam Man, A. Mueang Loei, Changwat Loei",อ. เมืองเลย,T. Mueang Loei,17.525,101.646,จ. เลย,Changwat Loei,ต. น้ำหมาน,A. Nam Man
ต. ต้นธงชัย อ. เมืองลำปาง จ. ลำปาง,"T. Ton Thong Chai, A. Mueang Lampang, Changwat Lampang",อ. เมืองลำปาง,T. Mueang Lampang,18.39,99.485,จ. ลำปาง,Changwat Lampang,ต. ต้นธงชัย,A. Ton Thong Chai
ต. สบเตี๊ยะ อ. จอมทอง จ. เชียงใหม่,"T. Sop Tia, A. Chom Thong, Changwat Chiang Mai",อ. จอมทอง,T. Chom Thong,18.352,98.668,จ. เชียงใหม่,Changwat Chiang Mai,ต. สบเตี๊ยะ,A. Sop Tia
ต. หินกอง อ. เมืองราชบุรี จ. ราชบุรี,"T. Hin Kong, A. Mueang Ratchaburi, Changwat Ratchaburi",อ. เมืองราชบุรี,T. Mueang Ratchaburi,13.565,99.705,จ. ราชบุรี,Changwat Ratchaburi,ต. หินกอง,A. Hin Kong
ต. นาพญา อ. หลังสวน จ. ชุมพร,"T. Na Phaya, A. Lang Suan, Changwat Chumphon",อ. หลังสวน,T. Lang Suan,9.872,99.12,จ. ชุมพร,Changwat Chumphon,ต. นาพญา,A. Na Phaya
ต. ไพศาล อ. ประโคนชัย จ. บุรีรัมย์,"T. Phaisan, A. Prakhon Chai, Changwat Buriram",อ. ประโคนชัย,T. Prakhon Chai,14.662,103.208,จ. บุรีรัมย์,Changwat Buriram,ต. ไพศาล,A. Phaisan
ต. สีคิ้ว อ. สีคิ้ว จ. นครราชสีมา,"T. Sikhio, A. Sikhio, Changwat Nakhon Ratchasima",อ. สีคิ้ว,T. Sikhio,14.905,101.687,จ. นครราชสีมา,Changwat Nakhon Ratchasima,ต. สีคิ้ว,A. Sikhio
ต. ป่าโมง อ. เดชอุดม จ. อุบลราชธานี,"T. Pa Mong, A. Det Udom, Changwat Ubon Ratchathani",อ. เดชอุดม,T. Det Udom,14.961,104.976,จ. อุบลราชธานี,Changwat Ubon Ratchathani,ต. ป่าโมง,A. Pa Mong
ต. ห้างสูง อ. หนองใหญ่ จ. ชลบุรี,"T. Hang Sung, A. Nong Yai, Changwat Chonburi",อ. หนองใหญ่,T. Nong Yai,13.243,101.347,จ. ชลบุรี,Changwat Chonburi,ต. ห้างสูง,A. Hang Sung
ต. บ้านยาง อ. ลำปลายมาศ จ. บุรีรัมย์,"T. Ban Yang, A. Lam Plai Mat, Changwat Buriram",อ. ลำปลายมาศ,T. Lam Plai Mat,14.873,102.886,จ. บุรีรัมย์,Changwat Buriram,ต. บ้านยาง,A. Ban Yang
ต. วังไก่เถื่อน อ. หันคา จ. ชัยนาท,"T. Wang Kai Thuean, A. Hankha, Changwat Chai Nat",อ. หันคา,T. Hankha,15.004,100.056,จ. ชัยนาท,Changwat Chai Nat,ต. วังไก่เถื่อน,A. Wang Kai Thuean
ต. เวียง อ. เชียงแสน จ. เชียงราย,"T. Wiang, A. Chiang Saen, Changwat Chiang Rai",อ. เชียงแสน,T. Chiang Saen,20.305,100.081,จ. เชียงราย,Changwat Chiang Rai,ต. เวียง,A. Wiang
ต. โพธิ์ทอง อ. โพนทอง จ. ร้อยเอ็ด,"T. Pho Thong, A. Phon Thong, Changwat Roi Et",อ. โพนทอง,T. Phon Thong,16.322,103.92,จ. ร้อยเอ็ด,Changwat Roi Et,ต. โพธิ์ทอง,A. Pho Thong
ต. ซึ้ง อ. ขลุง จ. จันทบุรี,"T. Sueng, A. Khlung, Changwat Chanthaburi",อ. ขลุง,T. Khlung,12.487,102.288,จ. จันทบุรี,Changwat Chanthaburi,ต. ซึ้ง,A. Sueng
ต. พรสวรรค์ อ. นาจะหลวย จ. อุบลราชธานี,"T. Phon Sawan, A. Na Chaluai, Changwat Ubon Ratchathani",อ. นาจะหลวย,T. Na Chaluai,14.627,105.18,จ. อุบลราชธานี,Changwat Ubon Ratchathani,ต. พรสวรรค์,A. Phon Sawan
ต. หัวดง อ. เมืองพิจิตร จ. พิจิตร,Hua Dong Mueang Phichit Changwat Phichit,อ. เมืองพิจิตร,Mueang Phichit,16.332,100.441,จ. พิจิตร,Changwat Phichit,ต. หัวดง,Hua Dong
ต. ใหม่พัฒนา อ. เกาะคา จ. ลำปาง,"T. Mai Phatthana, A. Ko Kha, Changwat Lampang",อ. เกาะคา,T. Ko Kha,18.254,99.318,จ. ลำปาง,Changwat Lampang,ต. ใหม่พัฒนา,A. Mai Phatthana
ต. ท้องเนียน อ. ขนอม จ. นครศรีธรรมราช,"T. Thong Nian, A. Khanom, Changwat Nakhon Si Thammarat",อ. ขนอม,T. Khanom,9.28,99.814,จ. นครศรีธรรมราช,Changwat Nakhon Si Thammarat,ต. ท้องเนียน,A. Thong Nian
ต. น้ำปลีก อ. เมืองอำนาจเจริญ จ. อำนาจเจริญ,"T. Nam Plik, A. Mueang Amnat Charoen, Changwat Amnat Charoen",อ. เมืองอำนาจเจริญ,T. Mueang Amnat Charoen,15.811,104.46,จ. อำนาจเจริญ,Changwat Amnat Charoen,ต. น้ำปลีก,A. Nam Plik
ต. ตะโกตาพิ อ. ประโคนชัย จ. บุรีรัมย์,"T. Tako Taphi, A. Prakhon Chai, Changwat Buriram",อ. ประโคนชัย,T. Prakhon Chai,14.638,102.981,จ. บุรีรัมย์,Changwat Buriram,ต. ตะโกตาพิ,A. Tako Taphi
ต. โนนค้อ อ. บุณฑริก จ. อุบลราชธานี,"T. Non Kho, A. Buntharik, Changwat Ubon Ratchathani",อ. บุณฑริก,T. Buntharik,14.672,105.307,จ. อุบลราชธานี,Changwat Ubon Ratchathani,ต. โนนค้อ,A. Non Kho
ต. บ้านเอื้อง อ. ศรีสงคราม จ. นครพนม,"T. Ban Ueang, A. Si Songkhram, Changwat Nakhon Phanom",อ. ศรีสงคราม,T. Si Songkhram,17.548,104.232,จ. นครพนม,Changwat Nakhon Phanom,ต. บ้านเอื้อง,A. Ban Ueang
ต. น้ำปาย อ. แม่จริม จ. น่าน,Nam Pai Mae Charim Changwat Nan,อ. แม่จริม,Mae Charim,18.641,100.961,จ. น่าน,Changwat Nan,ต. น้ำปาย,Nam Pai
ต. ยางอู้ม อ. ท่าคันโท จ. กาฬสินธุ์,"T. Yang Um, A. Tha Khantho, Changwat Kalasin",อ. ท่าคันโท,T. Tha Khantho,16.902,103.286,จ. กาฬสินธุ์,Changwat Kalasin,ต. ยางอู้ม,A. Yang Um
ต. ยี่สาร อ. อัมพวา จ. สมุทรสงคราม,"T. Yisan, A. Amphawa, Changwat Samut Songkhram",อ. อัมพวา,T. Amphawa,13.297,99.895,จ. สมุทรสงคราม,Changwat Samut Songkhram,ต. ยี่สาร,A. Yisan
ต. สวายจึก อ. เมืองบุรีรัมย์ จ. บุรีรัมย์,,อ. เมืองบุรีรัมย์,,14.896,103.146,จ. บุรีรัมย์,,ต. สวายจึก,
ต. โคกสูง อ. ปลาปาก จ. นครพนม,"T. Khok Sung, A. Pla Pak, Changwat Nakhon Phanom",อ. ปลาปาก,T. Pla Pak,17.178,104.413,จ. นครพนม,Changwat Nakhon Phanom,ต. โคกสูง,A. Khok Sung
ต. เขาวงกต อ. แก่งหางแมว จ. จันทบุรี,"T. Khao Wongkot, A. Kaeng Hang Maeo, Changwat Chanthaburi",อ. แก่งหางแมว,T. Kaeng Hang Maeo,12.881,101.848,จ. จันทบุรี,Changwat Chanthaburi,ต. เขาวงกต,A. Khao Wongkot
ต. สะแบง อ. หนองหาน จ. อุดรธานี,"T. Sabaeng, A. Nong Han, Changwat Udon Thani",อ. หนองหาน,T. Nong Han,17.453,103.116,จ. อุดรธานี,Changwat Udon Thani,ต. สะแบง,A. Sabaeng
ต. ขอนหาด อ. ชะอวด จ. นครศรีธรรมราช,"T. Khon Hat, A. Cha-uat, Changwat Nakhon Si Thammarat",อ. ชะอวด,T. Cha-uat,7.872,100.059,จ. นครศรีธรรมราช,Changwat Nakhon Si Thammarat,ต. ขอนหาด,A. Khon Hat
ต. วังดาล อ. กบินทร์บุรี จ. ปราจีนบุรี,"T. Wang Dan, A. Kabin Buri, Changwat Prachin Buri",อ. กบินทร์บุรี,T. Kabin Buri,14.006,101.645,จ. ปราจีนบุรี,Changwat Prachin Buri,ต. วังดาล,A. Wang Dan
ต. โนนสะอาด อ. บ้านม่วง จ. สกลนคร,"T. Non Sa-at, A. Ban Muang, Changwat Sakon Nakhon",อ. บ้านม่วง,T. Ban Muang,17.929,103.653,จ. สกลนคร,Changwat Sakon Nakhon,ต. โนนสะอาด,A. Non Sa-at
ต. เทพนิมิต อ. เขาสมิง จ. ตราด,"T. Thep Nimit, A. Khao Saming, Changwat Trat",อ. เขาสมิง,T. Khao Saming,12.469,102.435,จ. ตราด,Changwat Trat,ต. เทพนิมิต,A. Thep Nimit
ต. น้ำเกลี้ยง อ. น้ำเกลี้ยง จ. ศรีสะเกษ,"T. Nam Kliang, A. Nam Kliang, Changwat Sisaket",อ. น้ำเกลี้ยง,T. Nam Kliang,14.917,104.55,จ. ศรีสะเกษ,Changwat Sisaket,ต. น้ำเกลี้ยง,A. Nam Kliang
ต. หนองแค อ. ราษีไศล จ. ศรีสะเกษ,"T. Nong Khae, A. Rasi Salai, Changwat Sisaket",อ. ราษีไศล,T. Rasi Salai,15.38,104.106,จ. ศรีสะเกษ,Changwat Sisaket,ต. หนองแค,A. Nong Khae
ต. นิคม อ. สตึก จ. บุรีรัมย์,"T. Nikhom, A. Satuek, Changwat Buriram",อ. สตึก,T. Satuek,15.274,103.225,จ. บุรีรัมย์,Changwat Buriram,ต. นิคม,A. Nikhom
ต. ท่าม่วง อ. สตึก จ. บุรีรัมย์,"T. Tha Muang, A. Satuek, Changwat Buriram",อ. สตึก,T. Satuek,15.3,103.442,จ. บุรีรัมย์,Changwat Buriram,ต. ท่าม่วง,A. Tha Muang
ต. แม่พริก อ. แม่สรวย จ. เชียงราย,"T. Mae Phrik, A. Mae Suai, Changwat Chiang Rai",อ. แม่สรวย,T. Mae Suai,19.63,99.524,จ. เชียงราย,Changwat Chiang Rai,ต. แม่พริก,A. Mae Phrik
ต. กุดจับ อ. กุดจับ จ. อุดรธานี,"T. Kut Chap, A. Kut Chap, Changwat Udon Thani",อ. กุดจับ,T. Kut Chap,17.382,102.515,จ. อุดรธานี,Changwat Udon Thani,ต. กุดจับ,A. Kut Chap
ต. กง อ. กงไกรลาศ จ. สุโขทัย,"T. Kong, A. Kong Krailat, Changwat Sukhothai",อ. กงไกรลาศ,T. Kong Krailat,16.893,99.984,จ. สุโขทัย,Changwat Sukhothai,ต. กง,A. Kong
ต. แสลงโทน อ. ประโคนชัย จ. บุรีรัมย์,"T. Salaeng Thon, A. Prakhon Chai, Changwat Buriram",อ. ประโคนชัย,T. Prakhon Chai,14.787,103.055,จ. บุรีรัมย์,Changwat Buriram,ต. แสลงโทน,A. Salaeng Thon
ต. นาสะไม อ. ตระการพืชผล จ. อุบลราชธานี,"T. Na Samai, A. Trakan Phuet Phon, Changwat Ubon Ratchathani",อ. ตระการพืชผล,T. Trakan Phuet Phon,15.687,104.913,จ. อุบลราชธานี,Changwat Ubon Ratchathani,ต. นาสะไม,A. Na Samai
ต. โนนศิลา อ. สหัสขันธ์ จ. กาฬสินธุ์,"T. Non Sila, A. Sahatsakhan, Changwat Kalasin",อ. สหัสขันธ์,T. Sahatsakhan,16.8,103.605,จ. กาฬสินธุ์,Changwat Kalasin,ต. โนนศิลา,A. Non Sila
ต. หันคา อ. หันคา จ. ชัยนาท,"T. Hankha, A. Hankha, Changwat Chai Nat",อ. หันคา,T. Hankha,15.016,99.998,จ. ชัยนาท,Changwat Chai Nat,ต. หันคา,A. Hankha
ต. สะแก อ. สตึก จ. บุรีรัมย์,"T. Sakae, A. Satuek, Changwat Buriram",อ. สตึก,T. Satuek,15.3,103.354,จ. บุรีรัมย์,Changwat Buriram,ต. สะแก,A. Sakae
ต. กุดสะเทียน อ. ศรีบุญเรือง จ. หนองบัวลำภู,"T. Kut Sathian, A. Si Bun Rueang, Changwat Nong Bua Lamphu",อ. ศรีบุญเรือง,T. Si Bun Rueang,17.056,102.238,จ. หนองบัวลำภู,Changwat Nong Bua Lamphu,ต. กุดสะเทียน,A. Kut Sathian
ต. บ้านขาม อ. น้ำพอง จ. ขอนแก่น,"T. Ban Kham, A. Nam Phong, Changwat Khon Kaen",อ. น้ำพอง,T. Nam Phong,16.568,102.952,จ. ขอนแก่น,Changwat Khon Kaen,ต. บ้านขาม,A. Ban Kham
ต. ตะแบกบาน อ. ครบุรี จ. นครราชสีมา,"T. Tabaek Ban, A. Khon Buri, Changwat Nakhon Ratchasima",อ. ครบุรี,T. Khon Buri,14.462,102.343,จ. นครราชสีมา,Changwat Nakhon Ratchasima,ต. ตะแบกบาน,A. Tabaek Ban
ต. วังหว้า อ. แกลง จ. ระยอง,"T. Wang Wa, A. Klaeng, Changwat Rayong",อ. แกลง,T. Klaeng,12.763,101.624,จ. ระยอง,Changwat Rayong,ต. วังหว้า,A. Wang Wa
ต. สะเอะ อ. กรงปีนัง จ. ยะลา,,อ. กรงปีนัง,,6.398,101.202,จ. ยะลา,,ต. สะเอะ,
ต. น้ำคำ อ. ไทยเจริญ จ. ยโสธร,Nam Kham Thai Charoen Changwat Yasothon,อ. ไทยเจริญ,Thai Charoen,16.015,104.486,จ. ยโสธร,Changwat Yasothon,ต. น้ำคำ,Nam Kham
ต. ป่าแดด อ. ป่าแดด จ. เชียงราย,"T. Pa Daet, A. Pa Daet, Changwat Chiang Rai",อ. ป่าแดด,T. Pa Daet,19.507,100.015,จ. เชียงราย,Changwat Chiang Rai,ต. ป่าแดด,A. Pa Daet
ต. เด่นใหญ่ อ. หันคา จ. ชัยนาท,"T. Den Yai, A. Hankha, Changwat Chai Nat",อ. หันคา,T. Hankha,15.017,99.93,จ. ชัยนาท,Changwat Chai Nat,ต. เด่นใหญ่,A. Den Yai
ต. ดงมะรุม อ. โคกสำโรง จ. ลพบุรี,"T. Dong Marum, A. Khok Samrong, Changwat Lopburi",อ. โคกสำโรง,T. Khok Samrong,15.127,100.877,จ. ลพบุรี,Changwat Lopburi,ต. ดงมะรุม,A. Dong Marum
ต. โคกสะตอ อ. รือเสาะ จ. นราธิวาส,"T. Khok Sato, A. Rueso, Changwat Narathiwat",อ. รือเสาะ,T. Rueso,6.282,101.449,จ. นราธิวาส,Changwat Narathiwat,ต. โคกสะตอ,A. Khok Sato
ต. พุเตย อ. วิเชียรบุรี จ. เพชรบูรณ์,"T. Phu Toei, A. Wichian Buri, Changwat Phetchabun",อ. วิเชียรบุรี,T. Wichian Buri,15.586,101.018,จ. เพชรบูรณ์,Changwat Phetchabun,ต. พุเตย,A. Phu Toei
ต. หนองขุ่นใหญ่ อ. หนองพอก จ. ร้อยเอ็ด,"T. Nong Khun Yai, A. Nong Phok, Changwat Roi Et",อ. หนองพอก,T. Nong Phok,16.234,104.146,จ. ร้อยเอ็ด,Changwat Roi Et,ต. หนองขุ่นใหญ่,A. Nong Khun Yai
ต. แจนแวน อ. ศรีณรงค์ จ. สุรินทร์,"T. Chaenwaen, A. Si Narong, Changwat Surin",อ. ศรีณรงค์,T. Si Narong,14.797,103.922,จ. สุรินทร์,Changwat Surin,ต. แจนแวน,A. Chaenwaen
ต. รัษฎา อ. เมืองภูเก็ต จ. ภูเก็ต,"T. Ratsada, A. Mueang Phuket, Changwat Phuket",อ. เมืองภูเก็ต,T. Mueang Phuket,7.874,98.358,จ. ภูเก็ต,Changwat Phuket,ต. รัษฎา,A. Ratsada
ต. ทรายทอง อ. ศรีบุญเรือง จ. หนองบัวลำภู,"T. Sai Thong, A. Si Bun Rueang, Changwat Nong Bua Lamphu",อ. ศรีบุญเรือง,T. Si Bun Rueang,16.856,102.349,จ. หนองบัวลำภู,Changwat Nong Bua Lamphu,ต. ทรายทอง,A. Sai Thong
ต. ไทยอุดม อ. คลองหาด จ. สระแก้ว,"T. Thai Udom, A. Khlong Hat, Changwat Sa Kaeo",อ. คลองหาด,T. Khlong Hat,13.407,102.26,จ. สระแก้ว,Changwat Sa Kaeo,ต. ไทยอุดม,A. Thai Udom
ต. ท่าโพธิ์ อ. สะเดา จ. สงขลา,"T. Tha Pho, A. Sadao, Changwat Songkhla",อ. สะเดา,T. Sadao,6.796,100.416,จ. สงขลา,Changwat Songkhla,ต. ท่าโพธิ์,A. Tha Pho
ต. บ้านบอม อ. แม่ทะ จ. ลำปาง,"T. Ban Bom, A. Mae Tha, Changwat Lampang",อ. แม่ทะ,T. Mae Tha,18.054,99.489,จ. ลำปาง,Changwat Lampang,ต. บ้านบอม,A. Ban Bom
ต. นาคำ อ. บ้านดุง จ. อุดรธานี,"T. Na Kham, A. Ban Dung, Changwat Udon Thani",อ. บ้านดุง,T. Ban Dung,17.691,103.17,จ. อุดรธานี,Changwat Udon Thani,ต. นาคำ,A. Na Kham
ต. บ้านแฮด อ. บ้านแฮด จ. ขอนแก่น,"T. Ban Haet, A. Ban Haet, Changwat Khon Kaen",อ. บ้านแฮด,T. Ban Haet,16.211,102.778,จ. ขอนแก่น,Changwat Khon Kaen,ต. บ้านแฮด,A. Ban Haet
ต. แปลงยาว อ. แปลงยาว จ. ฉะเชิงเทรา,"T. Plaeng Yao, A. Plaeng Yao, Changwat Chachoengsao",อ. แปลงยาว,T. Plaeng Yao,13.599,101.293,จ. ฉะเชิงเทรา,Changwat Chachoengsao,ต. แปลงยาว,A. Plaeng Yao
ต. วังเพิ่ม อ. สีชมพู จ. ขอนแก่น,"T. Wang Phoem, A. Si Chomphu, Changwat Khon Kaen",อ. สีชมพู,T. Si Chomphu,16.82,102.204,จ. ขอนแก่น,Changwat Khon Kaen,ต. วังเพิ่ม,A. Wang Phoem
